"AccessionID","State","OriginLab","SubmittingLab"
"EPI_ISL_15078276","Sabah","Klinik Kesihatan Ibu Dan Anak Harington","MKA Kota Kinabalu"
"EPI_ISL_15078286","Sabah","Klinik Kesihatan Luyang","MKA Kota Kinabalu"
"EPI_ISL_15078288","Sabah","Klinik Kesihatan Ibu Dan Anak Harington","MKA Kota Kinabalu"
"EPI_ISL_15078275","Sabah","Klinik Kesihatan Luyang","MKA Kota Kinabalu"
"EPI_ISL_15078290","Sabah","Klinik Kesihatan Luyang","MKA Kota Kinabalu"
"EPI_ISL_15078279","Sabah","Klinik Kesihatan Luyang","MKA Kota Kinabalu"
"EPI_ISL_15078294","Sabah","Klinik Kesihatan Luyang","MKA Kota Kinabalu"
"EPI_ISL_15078278","Sabah","Klinik Kesihatan Luyang","MKA Kota Kinabalu"
"EPI_ISL_15078274","Sabah","Klinik Kesihatan Luyang","MKA Kota Kinabalu"
"EPI_ISL_15078289","Sabah","Klinik Kesihatan Ibu Dan Anak Harington","MKA Kota Kinabalu"
"EPI_ISL_15078273","Sabah","Klinik Kesihatan Luyang","MKA Kota Kinabalu"
"EPI_ISL_15078285","Sabah","Klinik Kesihatan Luyang","MKA Kota Kinabalu"
"EPI_ISL_15078277","Sabah","Klinik Kesihatan Luyang","MKA Kota Kinabalu"
"EPI_ISL_15078270","Sabah","Klinik Kesihatan Luyang","MKA Kota Kinabalu"
"EPI_ISL_15078282","Sabah","Klinik Kesihatan Luyang","MKA Kota Kinabalu"
"EPI_ISL_15078280","Sabah","Klinik Kesihatan Luyang","MKA Kota Kinabalu"
"EPI_ISL_15078293","Sabah","Klinik Kesihatan Luyang","MKA Kota Kinabalu"
"EPI_ISL_15078283","Sabah","Klinik Kesihatan Luyang","MKA Kota Kinabalu"
"EPI_ISL_15078292","Sabah","Klinik Kesihatan Luyang","MKA Kota Kinabalu"
"EPI_ISL_15078291","Sabah","Klinik Kesihatan Luyang","MKA Kota Kinabalu"
"EPI_ISL_15078269","Sabah","Klinik Kesihatan Luyang","MKA Kota Kinabalu"
"EPI_ISL_15078271","Sabah","Klinik Kesihatan Luyang","MKA Kota Kinabalu"
"EPI_ISL_15082202","Sabah","Klinik Kesihatan Luyang","MKA Kota Kinabalu"
"EPI_ISL_15085049","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085046","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085057","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085047","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085061","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085074","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085075","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085070","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085082","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085084","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085081","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085170","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085178","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085193","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085204","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085210","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085189","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085185","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085209","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085207","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085202","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085200","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085060","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085180","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085173","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085201","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085059","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085179","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085058","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085172","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085171","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085050","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085175","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085192","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085053","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085052","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085051","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085062","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085174","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085056","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085055","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085079","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085199","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085177","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085071","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085069","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085191","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085190","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085183","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085186","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085063","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085182","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085064","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085184","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085065","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085080","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085068","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085187","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085188","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085067","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085066","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085194","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085195","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085073","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085072","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085078","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085198","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085197","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085087","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085045","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085085","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085086","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085206","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085048","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085205","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085208","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085169","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085168","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085042","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085041","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085043","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085077","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085196","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085083","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085181","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085176","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085044","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085054","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085076","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15085203","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15108674","Selangor","IMR","IMR"
"EPI_ISL_15108679","Selangor","IMR","IMR"
"EPI_ISL_15108678","Selangor","IMR","IMR"
"EPI_ISL_15108673","Selangor","IMR","IMR"
"EPI_ISL_15108675","Selangor","IMR","IMR"
"EPI_ISL_15108682","Selangor","IMR","IMR"
"EPI_ISL_15108681","Selangor","IMR","IMR"
"EPI_ISL_15109615","Sabah","Klinik Kesihatan Lahad Datu","MKA Kota Kinabalu"
"EPI_ISL_15109584","Sabah","Klinik Kesihatan Luyang","MKA Kota Kinabalu"
"EPI_ISL_15109616","Sabah","Klinik Kesihatan Tandek","MKA Kota Kinabalu"
"EPI_ISL_15109613","Sabah","Klinik Kesihatan Menggatal","MKA Kota Kinabalu"
"EPI_ISL_15109614","Sabah","Klinik Kesihatan Sandakan","MKA Kota Kinabalu"
"EPI_ISL_15109599","Sabah","Klinik Kesihatan Menggatal","MKA Kota Kinabalu"
"EPI_ISL_15036288","Pahang","Pejabat Kesihatan Negeri Pahang","IMR"
"EPI_ISL_15036289","Selangor","Hospital Ampang","IMR"
"EPI_ISL_15036290","Selangor","Hospital Tengku Ampuan Rahimah","IMR"
"EPI_ISL_15036291","Selangor","Hospital Tengku Ampuan Rahimah","IMR"
"EPI_ISL_15055606","Kelantan","Hospital Raja Perempuan Zainab II","HUSM"
"EPI_ISL_15055607","Kelantan","Hospital Raja Perempuan Zainab II","HUSM"
"EPI_ISL_15185740","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185741","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185742","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185743","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185744","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185745","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185746","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185747","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185748","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185749","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185750","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185751","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185752","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185753","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185754","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185755","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185756","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185757","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185758","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185759","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185760","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185761","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185762","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185763","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185764","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185765","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185766","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185767","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185768","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185769","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185770","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185771","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185772","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185773","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185774","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185775","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185776","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185777","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185778","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185779","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185780","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185781","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185782","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185783","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185784","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185785","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185786","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185787","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185788","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185789","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185790","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185791","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185792","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185793","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185794","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185795","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185796","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185797","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185798","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185799","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185800","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185801","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185802","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185803","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185804","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185805","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185806","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185807","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185808","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185809","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185810","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185811","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185815","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185816","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185817","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185818","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185819","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185820","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185821","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185822","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15185823","Selangor","BP Healthcare Group","IMR"
"EPI_ISL_15192459","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192460","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192461","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192462","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192463","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192464","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192465","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192466","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192467","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192468","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192469","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192470","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192471","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192472","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192473","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192474","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192475","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192476","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192477","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192478","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192479","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192480","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192481","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192482","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192483","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192484","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192485","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192486","Selangor","TIDREC-UM","TIDREC-UM"
"EPI_ISL_15192487","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192488","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192489","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192490","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192491","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192492","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192493","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192494","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192495","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192496","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192497","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192498","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192499","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192500","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192501","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192502","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192503","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192504","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192505","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192506","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192507","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192508","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192509","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192510","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192511","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192512","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192513","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192514","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192515","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192516","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192517","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192518","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15192519","Selangor","TIDREC-UM","TIDREC-UM"
"EPI_ISL_15192520","Selangor","TIDREC-UM","TIDREC-UM"
"EPI_ISL_15192521","Selangor","TIDREC-UM","TIDREC-UM"
"EPI_ISL_15201595","Kedah","Hospital Sultanah Maliha","TIDREC-UM"
"EPI_ISL_15201596","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15201597","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15201598","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15201599","Kedah","Hospital Sultanah Bahiyah","TIDREC-UM"
"EPI_ISL_15204465","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204466","Johor","MKA Johor Bahru","UMBI-UKM"
"EPI_ISL_15204467","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204468","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204469","Johor","MKA Johor Bahru","UMBI-UKM"
"EPI_ISL_15204470","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204471","Melaka","Hospital Melaka","UMBI-UKM"
"EPI_ISL_15204472","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204473","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204474","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204475","Johor","MKA Johor Bahru","UMBI-UKM"
"EPI_ISL_15204476","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204477","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204478","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204479","Johor","MKA Johor Bahru","UMBI-UKM"
"EPI_ISL_15204480","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204481","Johor","MKA Johor Bahru","UMBI-UKM"
"EPI_ISL_15204482","Melaka","Hospital Melaka","UMBI-UKM"
"EPI_ISL_15204483","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204484","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204485","Johor","MKA Johor Bahru","UMBI-UKM"
"EPI_ISL_15204486","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204487","Melaka","Hospital Melaka","UMBI-UKM"
"EPI_ISL_15204488","Johor","MKA Johor Bahru","UMBI-UKM"
"EPI_ISL_15204489","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204490","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204491","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204492","Johor","MKA Johor Bahru","UMBI-UKM"
"EPI_ISL_15204493","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204494","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204495","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204496","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204497","Melaka","Hospital Melaka","UMBI-UKM"
"EPI_ISL_15204498","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204499","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204500","Johor","MKA Johor Bahru","UMBI-UKM"
"EPI_ISL_15204501","Melaka","Hospital Melaka","UMBI-UKM"
"EPI_ISL_15204502","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204503","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204504","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204505","Johor","MKA Johor Bahru","UMBI-UKM"
"EPI_ISL_15204506","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204507","Johor","Hospital Sultanah Aminah","UMBI-UKM"
"EPI_ISL_15204508","Johor","MKA Johor Bahru","UMBI-UKM"
"EPI_ISL_15231546","WP Kuala Lumpur","MKAK","MKAK"
"EPI_ISL_15231547","Selangor","MKAK","MKAK"
"EPI_ISL_15231548","Selangor","MKAK","MKAK"
"EPI_ISL_15231549","Selangor","MKAK","MKAK"
"EPI_ISL_15231550","Sarawak","MKAK","MKAK"
"EPI_ISL_15231551","WP Kuala Lumpur","MKAK","MKAK"
"EPI_ISL_15231552","Sarawak","MKAK","MKAK"
"EPI_ISL_15231553","Sarawak","MKAK","MKAK"
"EPI_ISL_15231554","Sarawak","MKAK","MKAK"
"EPI_ISL_15231555","Sarawak","MKAK","MKAK"
"EPI_ISL_15231556","Selangor","MKAK","MKAK"
"EPI_ISL_15231557","Selangor","MKAK","MKAK"
"EPI_ISL_15231558","Sarawak","MKAK","MKAK"
"EPI_ISL_15231559","Negeri Sembilan","MKAK","MKAK"
"EPI_ISL_15231560","Negeri Sembilan","MKAK","MKAK"
"EPI_ISL_15231561","WP Putrajaya","MKAK","MKAK"
"EPI_ISL_15231562","WP Kuala Lumpur","MKAK","MKAK"
"EPI_ISL_15231563","WP Kuala Lumpur","MKAK","MKAK"
"EPI_ISL_15231564","Negeri Sembilan","MKAK","MKAK"
"EPI_ISL_15231565","Negeri Sembilan","MKAK","MKAK"
"EPI_ISL_15231566","Selangor","MKAK","MKAK"
"EPI_ISL_15231567","WP Kuala Lumpur","MKAK","MKAK"
"EPI_ISL_15231568","Selangor","MKAK","MKAK"
"EPI_ISL_15232186","Pahang","Sultan Ahmad Shah Medical Centre","Sultan Ahmad Shah Medical Centre @IIUM"
"EPI_ISL_15232188","Pahang","Sultan Ahmad Shah Medical Centre","Sultan Ahmad Shah Medical Centre @IIUM"
"EPI_ISL_15232189","Pahang","Sultan Ahmad Shah Medical Centre","Sultan Ahmad Shah Medical Centre @IIUM"
"EPI_ISL_15232190","Pahang","Sultan Ahmad Shah Medical Centre","Sultan Ahmad Shah Medical Centre @IIUM"
"EPI_ISL_15232191","Pahang","Sultan Ahmad Shah Medical Centre","Sultan Ahmad Shah Medical Centre @IIUM"
"EPI_ISL_15232192","Pahang","Sultan Ahmad Shah Medical Centre","Sultan Ahmad Shah Medical Centre @IIUM"
"EPI_ISL_15232194","Pahang","Sultan Ahmad Shah Medical Centre","Sultan Ahmad Shah Medical Centre @IIUM"
"EPI_ISL_15232196","Pahang","Sultan Ahmad Shah Medical Centre","Sultan Ahmad Shah Medical Centre @IIUM"
"EPI_ISL_15232333","Pahang","Sultan Ahmad Shah Medical Centre","Sultan Ahmad Shah Medical Centre @IIUM"
"EPI_ISL_15232705","Pahang","Sultan Ahmad Shah Medical Centre","Sultan Ahmad Shah Medical Centre @IIUM"
"EPI_ISL_15232875","Pahang","Sultan Ahmad Shah Medical Centre","Sultan Ahmad Shah Medical Centre @IIUM"
"EPI_ISL_15232876","Pahang","Sultan Ahmad Shah Medical Centre","Sultan Ahmad Shah Medical Centre @IIUM"
"EPI_ISL_15232877","Pahang","Sultan Ahmad Shah Medical Centre","Sultan Ahmad Shah Medical Centre @IIUM"
"EPI_ISL_15232878","Pahang","Sultan Ahmad Shah Medical Centre","Sultan Ahmad Shah Medical Centre @IIUM"
"EPI_ISL_15232880","Pahang","Sultan Ahmad Shah Medical Centre","Sultan Ahmad Shah Medical Centre @IIUM"
"EPI_ISL_15242874","Pahang","Sultan Ahmad Shah Medical Centre","Sultan Ahmad Shah Medical Centre @IIUM"
"EPI_ISL_15242875","Pahang","Sultan Ahmad Shah Medical Centre","Sultan Ahmad Shah Medical Centre @IIUM"
